,symptom,label
229,제가 두피센터에 다니면서 탈모 치료랑 두피관리를 받고 있는데요예전보단 많이 좋아졌는데 아직좀 두피가 하얘보역서 ㅜㅜ 넘 스트레스라 smp두피문신을 하려는데요 두피문신 3회차까지 하구 삼주후에 두리관리를 받으라고 하더라구요ㅜㅜ 그럼 거의 5주동안 못하는건데 괜찮을지 걱정두 되구smp두피문신 해보신분들 그후엔 어땠나요ㅠㅠ했다가 혹시 더 후회할까 걱정되구 지금은 지금대로 스트레스고 해보신분들 후기좀 할려주세요,두피
230,고1여자구요 두피가 지성이고 비듬이 있는편인데요두피가 예전부터 좀 빨갰는데 요즘 더 그러네요ㅜㅜ샴푸나 제품 추천좀해주세요 자세히 설명도 부탁드려요,두피
231,안녕하세요 이번에 대전 두피문신을 알아 보고 있습니다하지만 많은 고민이 되는데요비용적인 부분이나 실력이나 좀 괜찮은 곳이면 정말 좋을 것 같아요처음 대전 두피문신을 하는거라서 그런지 궁금한 점이 참 많네요혹시 괜찮은 조건의 대전 두피문신 아시는 분 계시나요,두피
232,미용실 갔더니 두피스케일링을 받아야하는 상태래요두피스케일링이라는게 생소하기도 했지만미용실에서는 비용이 너무 비싸서집에서 해보려는데 집에서 할 수 있는 법 알려주세요,두피
233,얼굴이 복합성인데 두피타입이 건성일 수가 있나요,두피
234,1 두피문신 후 모자 착용가능하나요2 두피문신 후 부작용은 무엇일까요3 두피문신 하면 시술부위는 머리카락이 안자라나요4 두피문신보단 약먹는게 나을까요,두피
235,안녕하세요 두피케어 샴푸 추천받아서 써보려고 합니다괜찮은 두피케어 샴푸 있으면 추천 해주세요두피 모공 깨끗하게 관리되는 두피케어 샴푸로알려주심 좋을거같아요,두피
236,두피비듬이요 원형탈모 두피 뾰루지도 많앗는데 지금은 사라지고 두피에 비듬이 딱붙어잇어요 어떡하죠 좋은제품 다써봣는데요 ㅜㅜ 피부과가야할까여 두피에 비듬이 엄청많아요 하루에 한번 두피를 다 긁어서 털고 샴푸해요 그럼 담날또 생겨잇구요 긁어내야 그나마 그날 하루는 비듬이 머리에서 안나와요 어떡해야하나요하루라도안감으면 가렵구 기름져요 2일에한번 감습니다 엌지해야하나요 피부과를가야대나요ㅔ 하루긁어놔둬 다음날엔또생겨여,두피
237,안녕하세요 두피클리닉 좀 알아보고 있어요 점점 푸석해지고 갈라지는데 두피까지 건조한 것 같아서요 ㅠㅠ두피클리닉 찾아보고 도움 좀 받아보려고 하는데요즘에는 두피클리닉 스케일링 이런것도 같이 받을 수 있다고해서도움될 수 있는것 좀 알려주실 수 있을까요,두피
238,두피비듬이요 원형탈모 두피 뾰루지도 많앗는데 지금은 사라지고 두피에 비듬이 딱붙어잇어요 어떡하죠 좋은제품 다써봣는데요 ㅜㅜ 피부과가야할까여 두피에 비듬이 엄청많아요 하루에 한번 두피를 다 긁어서 털고 샴푸해요 그럼 담날또 생겨잇구요 긁어내야 그나마 그날 하루는 비듬이 머리에서 안나와요 어떡해야하나요하루라도안감으면 가렵구 기름져요 2일에한번 감습니다 엌지해야하나요 피부과를가야대나요ㅔ 하루긁어놔둬 다음날엔또생겨여,두피
239,제가 몇년 전부터 건성 두피로 알고있었습니다여드름 잘 없고 두피가 벌겋지 않은데손발이 항상 건조하고 얼굴도 건조하다는 느낌을 받았거든요 물 많이 먹고 두피 스케일링클리닉건성샴푸다 써봤지만 각질 때문에 스트레스 였습니다 그런데 제가 저번달 부터 자취를 시작하고여드름도 조금씩 올라오고 피부과에선 각질보고지루성 두피염이라 하더라고요유분이 많고 수분이 적은것도 이해가 가고그러면 건성이자 지성인 것인데건성은 샴푸를 줄이고 지성은 자주 감아줘야 한다는데뭐가 맞을까요광고성매크로 답변은 차단하겠습니다,두피
240,대구 두피문신 부작용 없이 잘하는곳 알려주세요고민끝에 대구 두피문신 알아보고 있는거라확실하고 실력 좋은 곳에서 하고 싶어요머리가 점점 빠지고 있어서 급하게 알아보고 있긴 한SMP작업 잘하는 곳에서 하고 싶어요대구 두피문신 어디서 할까요,두피
241,두피관리 너무 어려워요 ㅠ 이거 두피관리 해준다고하는데 비듬이 우수수 떨어져요 ㅠ 두피관리어떻게 해줘야 하는건가요 두피관리에 특화된샴푸나 뭐 괜찮은 관리할수 있는거 있으면 알려주세요두피관리 이렇게 어려울줄 몰랐네요ㅠ이제 두피관리 혼자서한지 1달넘었는데 차도가 없어서요,두피
242,몇년째 고생중입니다 두피만 뾰루지 여드름 너무많아요여러군데서 계속 새로 생기고 끊임없이요그러다가 터지면 사진처럼 각질이요 병원가봐도 항생제 두피에 뿌리는약 주는데전혀 소용이없내요 샴푸도 스트렝스샴푸 쓰는데소용이 없네요 뭐어떡해야하나요,두피
243,두피케어 샴푸 괜찮은거 뭐가 있나요두피에 각질이 너무 많이 생겨서 외출할때마다어깨에 각질이 떨어지지 않을까 검은색옷들은되도록이면 피하게 되네요 두피케어 샴푸 쓰면서관리하고 싶은데 두피케어 샴푸 쓰면 각질 같은거안떨어지고 관리가 될까요 두피관리 방법 좀알려주세요,두피
244,최근 두피에 뾰루지 같은 게 자주납니다 가렵기도 하구요 이거 혹시 두피지루성피부염 증상인가요ㅠㅠ 현재 두피로 발병된 지루성으로 인해 걱정이 많으시리라,두피
245,팩이나 바르는거 말고 두피 영양제 섭취하게요 찾아요두피가 약해서 바르는거 써도 효과가 별로 없어요그리고 머릿결도 두피 관련이다 보니두피 영양제 섭취하려고요샴푸 말고 두피 영양제 도움 될까요,두피
246,최근 두피에 뾰루지 같은 게 자주납니다 가렵기도 하구요 이거 혹시 두피지루성피부염 증상인가요ㅠㅠ 현재 두피로 발병된 지루성으로 인해 걱정이 많으시리라,두피
247,원래 두피에 여드름같은게 있었는데탈색하고 나서 더 심해졌어요ㅜ울긋불긋 튀어나온 여드름은 기본이고 누르면 아프고심할땐 너무 가려워요ㅜㅜ탈모올까 걱정 ㅜㅜ고딩여자구용 ㅜㅜ예전에 탈색하고 진물나온적도 있고 딱지랑 그런것도 가끔 생기고 비듬은 심하진 않은거같아요지루성두피염인가요 먼가요ㅜ피부과를 가야하나요 두피클리닉이나 두피관리샵에 가야하나요ㅜ 샴푸를 좋은거 쓰면 좋나용 ㅜㅜ알려주세여그냥 병원가세요 이런답변 별로예요 지식있으신분들 알려주시고 병원가야하면 어딜가야하나 정확한 답변 알려주세요,두피
248,광주 두피문신 하는 곳 있나요안녕하세요 광주 두피문신 잘 하는 곳을 애타게 찾는 중인데요지난 해부터 시작된 탈모 때문에자존감이 바닥을 치는 중입니다친구가 저랑 나이도 같고 머리가락 개수도 같은데 추천해주는게두피문신 하니까 감쪽같기는 하더라고요과연 효과가 있을까요광주 두피문신 경험 있는 분의 조언 부탁합니다,두피
249,제가 두피 비듬은 큰 각질은 아니고 하얀 가루 같은 비듬이고요 간지럽기도 하구요 긁어서 인지 두피 타입이 그런건지 기름도 이틀 정도면 집니다 두피여드름은 많이는 아닌데 조금 있는 편이예요 모발은 푸석합니다 건성두피일까요 지성두피 일까요,두피
250,비듬이너무많아요 두피클리닉 스케일링 머가나은가요 아님 두피팩,두피
251,임산부에게 좋은 두피케어샴푸 보고 있는데어떤 두피케어샴푸가 좋을까요임산부 전용으로 나온 두피케어샴푸가 혹시 있나요,두피
252,두피 트러블이 요새 좀 심하고 그래서 그런지 머리도 전보다 더 빠지는 느낌이 듭니다혹시 두피에 있는 트러블들은 메조테라피 주사 같은 걸로는 안 날까요정확히는 두피 염증으로 인해 빠지는 머리들을 막아줄수는 없는지가 궁금합니다두피주사를 맞아본적이 없는데 유튜브 통해서 보다보니댓글에는 효과적이라고 하더라고요 만약 맞으면 병원 추천도 같이 해주세요,두피
253,두피 가려움이 있어서 자꾸 긁게되고긁으니깐 자극이 되어서 예민한 상태에요각질도 떨어지고 두피때문인지 머리카락도 가늘고더 빠지는 거 같아 두피케어제품 써보려고 해요두피케어제품 괜찮은 거 알려주세요,두피
254,제가 저번주 목요일에 두피문신을 하고 2일후에 샴푸를 했습니다 그 후로 계속 샴푸허고 있는데 오늘 아침에 샴푸허고 머리를 만져보니까 손가락에 검정색 물같은거하고 두피문신한게 나오는데 정상인가요,두피
255,m자 탈모인 것 같습니다 약을 처방받아 복용중이긴 하나 꾸준히 섭취한적은 드물어요 ㅠ 그래서 두피가 통증이 일어나는건지 지루성 두피염인지는 몰라도 m자 주위에 두피가 빨갛게 일어나고 통증도 있고 머리카락도 더 얇아진것 같습니다 수영장이나 이런 곳을 가서 머리가 젖으면 답도없어요 ㅠ 말리면 겨우 되기는하는데 탈모와 관련이 있을까요 25살입니다 ㅠ 탈모약을 꾸준히 먹으면 두피도 가라앉을까요 아니면 탈모샴푸 정말 효과있는거 세가지만 추천 부탁드리겠습니다 ㅠㅠㅠㅠ 광고성 답변은 사절입니다 제발 전문가님들 답변 부탁드립니다 ㅠ 채택은 100프롭니다 ㅠㅠㅠ 도와줘여 태양인 ㅠ,두피
256,지성두피를 가진 여성입니다 긴머리를 가졌는데 항상 머리가 떡지더라고요 떡진머리를 위해서 두피샴푸를 사용할려고 하는데 상쾌한 느낌을 주는 두피샴푸 있을까요 괜찮은 두피샴푸 알려주세요,두피
257,제가 어릴적부터 두피가 정말안좋았는데 지금까지도 두피상태가좋지않고 정수리부분은 많이비어보입니다 미용실갈때마다 모든 미용사분들이 두피가 정말 안좋다고 말씀하시고 평상시에 두피가 따갑고 아픕니다 그리고 갑자기 열이 확올라와서 두피가 너무 뜨겁고 붉어집니다 담배 술도하지않고 두피에좋지않은 염색 탈색등등 하지도않는데도 두피상태가 많이안좋고 염증 두드러기같은것도 많이생깁니다 피부과는 10번이상갔는데 갈때마다 식습관고쳐야한다 생활패턴바꿔야한다라고 말씀하셔서 식습관 생활패턴도 정상적으로 바꿧는데도 낫질않습니다 대체 무엇이 문제일까요 두피때문에 스트레스받아서 죽을것같습니다 도와주십쇼1 이번에도 다른피부과병원에 가볼려고하는데 대구에 갈만한 두피전문피부과 추천해줄수있나요다른방법도 제시해주시면 감사하겠습니다ㅠ,두피
258,안녕하세요 두피스케일링 하는법 알려주세요지금 두피스케일링을 미용실에서 안받으니까 머리속이너무 답답해서요 두피스케일링 미용실에서 매번 받았는데제가 퇴사해서 이제 좀 가기 부담스러운데 홈케어로두피스케일링 할 수 있는 방법 없을까요 있으면 알려주세요,두피
259,아침에 머리감고나면 저녁때 머리가 떡진것처럼 기름지고 비듬은 오래 안감았을때 생겨요 그리고 두피에서 피지 알갱이 같은 것도 나오는데 지성두피인가요 건성두피인가요지성두피라면 꼭 하루에 2번 머리 감아야하나요,두피
260,머리 기름이 많은편이라 하루한번 감는데 두피케어 할때 좋은제품좀 추천해주세요 썼는데 너무 기름지거나 떡지는거 말고요 두피트리트먼트도 괜찮고 좋은제품없나요,두피
261,제가 요즘 머리 감아도 비듬이 자주 보이길래 손을 좀 댔더니 두피가 아파요 만져서 아픈거는 전혀 아니고 가만히 있는데 두피가 혼자 아픈느낌조이듯 아프다고 해야하나ㅜ 머리에 손을 계속 대서 아픈거겠죠 머리 많이 만져서 상처도 좀 나고 그랬거든요 안건드리면 괜찮아지나요,두피
262,두피샴푸 추천 받아서 하나 써보려고 하는데 전부다좋다고만 나와있어서 두피샴푸 추천을 믿을수가 없어요두피샴푸 추천 괜찮은거로 하나만 해주세요지성민감성 두피라 성분 독하지 않은거로 두피샴푸 추천 부탁드려요,두피
263,출산한지 3개월 좀 지났고임신 전에 모발이식이 잘 안돼서 두피가 보여서재가 두피문신을 하려고 하거든요근데 출산 후 탈모 증상 때문에 조금 더 심해보이긴 하는데출산 후 탈모는 26개월 후면 보통 완화된다고 하긴 하는데그런 거 상관없이 두피문신해도 상관없나요그러니까 제말은 두피문신해도 문신한 부위에 머리카락이 추후에 나는 데 지장은 없는건가요,두피
